Year,Month,Country,CovidDeath,CovidCases,Population,Continent
2021,9,PYF,340,13170,280904.0,Oceania
2021,10,PYF,75,1648,280904.0,Oceania
2021,11,PYF,10,214,280904.0,Oceania
2021,12,PYF,0,751,280904.0,Oceania
2022,1,PYF,0,750,280904.0,Oceania
2020,1,GAB,0,0,2225728.0,Africa
2020,2,GAB,0,0,2225728.0,Africa
2020,3,GAB,1,6,2225728.0,Africa
2020,4,GAB,0,103,2225728.0,Africa
2020,5,GAB,10,1211,2225728.0,Africa
2020,6,GAB,12,2143,2225728.0,Africa
2020,7,GAB,23,2479,2225728.0,Africa
2020,8,GAB,5,1981,2225728.0,Africa
2020,9,GAB,2,678,2225728.0,Africa
2020,10,GAB,1,196,2225728.0,Africa
2020,11,GAB,1,171,2225728.0,Africa
2020,12,GAB,4,223,2225728.0,Africa
2021,1,GAB,2,1348,2225728.0,Africa
2021,2,GAB,15,3611,2225728.0,Africa
2021,3,GAB,28,4213,2225728.0,Africa
2021,4,GAB,27,3656,2225728.0,Africa
2021,5,GAB,9,1674,2225728.0,Africa
2021,6,GAB,11,757,2225728.0,Africa
2021,7,GAB,5,419,2225728.0,Africa
2021,8,GAB,2,281,2225728.0,Africa
2021,9,GAB,5,1074,2225728.0,Africa
2021,10,GAB,35,5938,2225728.0,Africa
2021,11,GAB,54,3754,2225728.0,Africa
2021,12,GAB,20,1012,2225728.0,Africa
2022,1,GAB,7,7220,2225728.0,Africa
2020,1,GMB,0,0,2416664.0,Africa
2020,2,GMB,0,0,2416664.0,Africa
2020,3,GMB,0,1,2416664.0,Africa
2020,4,GMB,1,9,2416664.0,Africa
2020,5,GMB,0,13,2416664.0,Africa
2020,6,GMB,0,5,2416664.0,Africa
2020,7,GMB,2,36,2416664.0,Africa
2020,8,GMB,20,1171,2416664.0,Africa
2020,9,GMB,76,1962,2416664.0,Africa
2020,10,GMB,16,397,2416664.0,Africa
2020,11,GMB,4,78,2416664.0,Africa
2020,12,GMB,4,62,2416664.0,Africa
2021,1,GMB,6,333,2416664.0,Africa
2021,2,GMB,19,573,2416664.0,Africa
2021,3,GMB,14,708,2416664.0,Africa
2021,4,GMB,9,437,2416664.0,Africa
2021,5,GMB,5,121,2416664.0,Africa
2021,6,GMB,3,61,2416664.0,Africa
2021,7,GMB,9,881,2416664.0,Africa
2021,8,GMB,81,2275,2416664.0,Africa
2021,9,GMB,57,653,2416664.0,Africa
2021,10,GMB,11,93,2416664.0,Africa
2021,11,GMB,2,32,2416664.0,Africa
2021,12,GMB,1,25,2416664.0,Africa
2022,1,GMB,4,1402,2416664.0,Africa
2020,1,GEO,0,0,3989175.0,Europe
2020,2,GEO,0,0,3989175.0,Europe
2020,3,GEO,0,54,3989175.0,Europe
2020,4,GEO,4,340,3989175.0,Europe
2020,5,GEO,8,307,3989175.0,Europe
2020,6,GEO,2,178,3989175.0,Europe
2020,7,GEO,1,116,3989175.0,Europe
2020,8,GEO,2,255,3989175.0,Europe
2020,9,GEO,2,390,3989175.0,Europe
2020,10,GEO,31,6478,3989175.0,Europe
2020,11,GEO,292,34461,3989175.0,Europe
2020,12,GEO,925,93005,3989175.0,Europe
2021,1,GEO,566,28588,3989175.0,Europe
2021,2,GEO,326,12567,3989175.0,Europe
2021,3,GEO,231,9383,3989175.0,Europe
2021,4,GEO,292,23971,3989175.0,Europe
2021,5,GEO,596,33689,3989175.0,Europe
2021,6,GEO,521,20920,3989175.0,Europe
2021,7,GEO,406,29448,3989175.0,Europe
2021,8,GEO,840,93249,3989175.0,Europe
2021,9,GEO,1827,100237,3989175.0,Europe
2021,10,GEO,1036,53768,3989175.0,Europe
2021,11,GEO,1240,119463,3989175.0,Europe
2021,12,GEO,1898,112025,3989175.0,Europe
2022,1,GEO,539,60760,3989175.0,Europe
2020,1,DEU,0,4,8.3166711E7,Europe
2020,2,DEU,0,23,8.3166711E7,Europe
2020,3,DEU,94,29854,8.3166711E7,Europe
2020,4,DEU,4310,114473,8.3166711E7,Europe
2020,5,DEU,3531,30766,8.3166711E7,Europe
2020,6,DEU,856,11497,8.3166711E7,Europe
2020,7,DEU,273,12454,8.3166711E7,Europe
2020,8,DEU,133,17845,8.3166711E7,Europe
2020,9,DEU,128,34987,8.3166711E7,Europe
2020,10,DEU,209,51036,8.3166711E7,Europe
2020,11,DEU,996,254055,8.3166711E7,Europe
2020,12,DEU,5718,505033,8.3166711E7,Europe
2021,1,DEU,22546,438012,8.3166711E7,Europe
2021,2,DEU,12985,224079,8.3166711E7,Europe
2021,3,DEU,5808,338522,8.3166711E7,Europe
2021,4,DEU,5711,515157,8.3166711E7,Europe
2021,5,DEU,5799,349226,8.3166711E7,Europe
2021,6,DEU,2972,71881,8.3166711E7,Europe
2021,7,DEU,968,23872,8.3166711E7,Europe
2021,8,DEU,508,80607,8.3166711E7,Europe
2021,9,DEU,747,262315,8.3166711E7,Europe
2021,10,DEU,1591,229512,8.3166711E7,Europe
2021,11,DEU,2349,477973,8.3166711E7,Europe
2021,12,DEU,6563,1414760,8.3166711E7,Europe
2022,1,DEU,3426,801228,8.3166711E7,Europe
2020,1,GHA,0,0,3.1072945E7,Africa
2020,2,GHA,0,0,3.1072945E7,Africa
2020,3,GHA,1,24,3.1072945E7,Africa
2020,4,GHA,8,1018,3.1072945E7,Africa
2020,5,GHA,20,4693,3.1072945E7,Africa
2020,6,GHA,25,6229,3.1072945E7,Africa
2020,7,GHA,85,12554,3.1072945E7,Africa
2020,8,GHA,76,16485,3.1072945E7,Africa
2020,9,GHA,68,3774,3.1072945E7,Africa
2020,10,GHA,20,2052,3.1072945E7,Africa
2020,11,GHA,17,1295,3.1072945E7,Africa
2020,12,GHA,3,3445,3.1072945E7,Africa
2021,1,GHA,81,11842,3.1072945E7,Africa
2021,2,GHA,191,17013,3.1072945E7,Africa
2021,3,GHA,133,6264,3.1072945E7,Africa
2021,4,GHA,37,1879,3.1072945E7,Africa
2021,5,GHA,6,1478,3.1072945E7,Africa
2021,6,GHA,10,1269,3.1072945E7,Africa
2021,7,GHA,22,4247,3.1072945E7,Africa
2021,8,GHA,115,12072,3.1072945E7,Africa
2021,9,GHA,166,12289,3.1072945E7,Africa
2021,10,GHA,62,4847,3.1072945E7,Africa
2021,11,GHA,30,2023,3.1072945E7,Africa
2021,12,GHA,40,855,3.1072945E7,Africa
2022,1,GHA,37,7395,3.1072945E7,Africa
2020,1,GIB,0,0,33691.0,Europe
2020,2,GIB,0,0,33691.0,Europe
2020,3,GIB,0,15,33691.0,Europe
2020,4,GIB,0,118,33691.0,Europe
2020,5,GIB,0,14,33691.0,Europe
2020,6,GIB,0,29,33691.0,Europe
2020,7,GIB,0,4,33691.0,Europe
2020,8,GIB,0,17,33691.0,Europe
2020,9,GIB,0,118,33691.0,Europe
2020,10,GIB,0,117,33691.0,Europe
2020,11,GIB,0,271,33691.0,Europe
2020,12,GIB,5,311,33691.0,Europe
2021,1,GIB,69,1708,33691.0,Europe
2021,2,GIB,16,125,33691.0,Europe
2021,3,GIB,1,34,33691.0,Europe
2021,4,GIB,0,10,33691.0,Europe
2021,5,GIB,0,5,33691.0,Europe
2021,6,GIB,0,33,33691.0,Europe
2021,7,GIB,0,274,33691.0,Europe
2021,8,GIB,1,617,33691.0,Europe
2021,9,GIB,2,219,33691.0,Europe
2021,10,GIB,0,195,33691.0,Europe
2021,11,GIB,1,527,33691.0,Europe
2021,12,GIB,1,1218,33691.0,Europe
2022,1,GIB,0,1906,33691.0,Europe
2020,1,GRC,0,0,1.0718565E7,Europe
2020,2,GRC,0,0,1.0718565E7,Europe
2020,3,GRC,17,781,1.0718565E7,Europe
2020,4,GRC,96,1471,1.0718565E7,Europe
2020,5,GRC,53,607,1.0718565E7,Europe
2020,6,GRC,18,349,1.0718565E7,Europe
2020,7,GRC,10,693,1.0718565E7,Europe
2020,8,GRC,20,2061,1.0718565E7,Europe
2020,9,GRC,77,6044,1.0718565E7,Europe
2020,10,GRC,123,8571,1.0718565E7,Europe
2020,11,GRC,235,23375,1.0718565E7,Europe
2020,12,GRC,1798,64010,1.0718565E7,Europe
2021,1,GRC,823,17002,1.0718565E7,Europe
2021,2,GRC,727,35891,1.0718565E7,Europe
2021,3,GRC,1459,65710,1.0718565E7,Europe
2021,4,GRC,2112,81092,1.0718565E7,Europe
2021,5,GRC,1709,57500,1.0718565E7,Europe
2021,6,GRC,754,26548,1.0718565E7,Europe
2021,7,GRC,289,39394,1.0718565E7,Europe
2021,8,GRC,392,78796,1.0718565E7,Europe
2021,9,GRC,973,76342,1.0718565E7,Europe
2021,10,GRC,941,59676,1.0718565E7,Europe
2021,11,GRC,1180,110245,1.0718565E7,Europe
2021,12,GRC,2318,180067,1.0718565E7,Europe
2022,1,GRC,1086,385629,1.0718565E7,Europe
2020,1,GRL,0,0,56772.0,America
2020,2,GRL,0,0,56772.0,America
2020,3,GRL,0,2,56772.0,America
2020,4,GRL,0,9,56772.0,America
2020,5,GRL,0,0,56772.0,America
2020,6,GRL,0,2,56772.0,America
2020,7,GRL,0,0,56772.0,America
2020,8,GRL,0,1,56772.0,America
2020,9,GRL,0,0,56772.0,America
2020,10,GRL,0,0,56772.0,America
2020,11,GRL,0,3,56772.0,America
2020,12,GRL,0,1,56772.0,America
2021,1,GRL,0,3,56772.0,America
2021,2,GRL,0,0,56772.0,America
2021,3,GRL,0,1,56772.0,America
2021,4,GRL,0,0,56772.0,America
2021,5,GRL,0,3,56772.0,America
2021,6,GRL,0,16,56772.0,America
2021,7,GRL,0,31,56772.0,America
2021,8,GRL,0,168,56772.0,America
2021,9,GRL,0,146,56772.0,America
2021,10,GRL,0,228,56772.0,America
2021,11,GRL,0,259,56772.0,America
2021,12,GRL,0,739,56772.0,America
2022,1,GRL,2,5095,56772.0,America
2020,1,GRD,0,0,112519.0,America
2020,2,GRD,0,0,112519.0,America
2020,3,GRD,0,1,112519.0,America
2020,4,GRD,0,13,112519.0,America
2020,5,GRD,0,8,112519.0,America
2020,6,GRD,0,1,112519.0,America
2020,7,GRD,0,0,112519.0,America
2020,8,GRD,0,1,112519.0,America
2020,9,GRD,0,0,112519.0,America
2020,10,GRD,0,0,112519.0,America
2020,11,GRD,0,4,112519.0,America
2020,12,GRD,0,13,112519.0,America
2021,1,GRD,1,14,112519.0,America
2021,2,GRD,0,0,112519.0,America
2021,3,GRD,0,7,112519.0,America
2021,4,GRD,0,4,112519.0,America
2021,5,GRD,0,2,112519.0,America
2021,6,GRD,0,0,112519.0,America
2021,7,GRD,0,2,112519.0,America
2021,8,GRD,0,25,112519.0,America
2021,9,GRD,26,2198,112519.0,America
2021,10,GRD,140,3145,112519.0,America
2021,11,GRD,31,330,112519.0,America
2021,12,GRD,2,47,112519.0,America
2022,1,GRD,3,3733,112519.0,America
2020,1,GUM,0,0,168783.0,Oceania
2020,2,GUM,0,0,168783.0,Oceania
2020,3,GUM,1,27,168783.0,Oceania
2020,4,GUM,4,109,168783.0,Oceania
2020,5,GUM,0,18,168783.0,Oceania
2020,6,GUM,0,31,168783.0,Oceania
2020,7,GUM,0,127,168783.0,Oceania
2020,8,GUM,0,106,168783.0,Oceania
2020,9,GUM,9,1201,168783.0,Oceania
2020,10,GUM,38,1080,168783.0,Oceania
2020,11,GUM,27,1994,168783.0,Oceania
2020,12,GUM,33,2125,168783.0,Oceania
2021,1,GUM,6,281,168783.0,Oceania
2021,2,GUM,2,129,168783.0,Oceania
2021,3,GUM,3,63,168783.0,Oceania
2021,4,GUM,2,115,168783.0,Oceania
2021,5,GUM,3,221,168783.0,Oceania
2021,6,GUM,0,148,168783.0,Oceania
2021,7,GUM,4,194,168783.0,Oceania
2021,8,GUM,0,540,168783.0,Oceania
2021,9,GUM,25,3535,168783.0,Oceania
2021,10,GUM,46,3723,168783.0,Oceania
2021,11,GUM,34,2412,168783.0,Oceania
2021,12,GUM,17,582,168783.0,Oceania
2022,1,GUM,3,3892,168783.0,Oceania
2020,1,GTM,0,0,1.7915567E7,America
2020,2,GTM,0,0,1.7915567E7,America
2020,3,GTM,1,19,1.7915567E7,America
2020,4,GTM,6,270,1.7915567E7,America
2020,5,GTM,28,1623,1.7915567E7,America
2020,6,GTM,349,7933,1.7915567E7,America
2020,7,GTM,835,19510,1.7915567E7,America
2020,8,GTM,992,27250,1.7915567E7,America
2020,9,GTM,641,21078,1.7915567E7,America
2020,10,GTM,441,16280,1.7915567E7,America
2020,11,GTM,445,14141,1.7915567E7,America
2020,12,GTM,428,13867,1.7915567E7,America
2021,1,GTM,838,20976,1.7915567E7,America
2021,2,GTM,729,15021,1.7915567E7,America
2021,3,GTM,407,18903,1.7915567E7,America
2021,4,GTM,619,28383,1.7915567E7,America
2021,5,GTM,581,25705,1.7915567E7,America
2021,6,GTM,726,33210,1.7915567E7,America
2021,7,GTM,1192,53521,1.7915567E7,America
2021,8,GTM,1262,79422,1.7915567E7,America
2021,9,GTM,1565,97660,1.7915567E7,America
2021,10,GTM,1312,68317,1.7915567E7,America
2021,11,GTM,1408,25975,1.7915567E7,America
2021,12,GTM,518,14142,1.7915567E7,America
2022,1,GTM,69,24751,1.7915567E7,America
2020,1,GGY,0,0,64468.0,Europe
2020,2,GGY,0,0,64468.0,Europe
2020,3,GGY,0,17,64468.0,Europe
2020,4,GGY,9,222,64468.0,Europe
2020,5,GGY,4,13,64468.0,Europe
2020,6,GGY,0,0,64468.0,Europe
2020,7,GGY,0,0,64468.0,Europe
2020,8,GGY,0,0,64468.0,Europe
2020,9,GGY,0,0,64468.0,Europe
2020,10,GGY,0,5,64468.0,Europe
2020,11,GGY,0,13,64468.0,Europe
2020,12,GGY,0,16,64468.0,Europe
2021,1,GGY,0,239,64468.0,Europe
2021,2,GGY,1,282,64468.0,Europe
2021,3,GGY,0,0,64468.0,Europe
2021,4,GGY,0,1,64468.0,Europe
2021,5,GGY,0,0,64468.0,Europe
2021,6,GGY,0,5,64468.0,Europe
2021,7,GGY,0,67,64468.0,Europe
2021,8,GGY,2,191,64468.0,Europe
2021,9,GGY,2,332,64468.0,Europe
2021,10,GGY,2,301,64468.0,Europe
2021,11,GGY,3,594,64468.0,Europe
2021,12,GGY,0,2321,64468.0,Europe
2022,1,GGY,6,2200,64468.0,Europe
2020,1,GIN,0,0,1.3132792E7,Africa
2020,2,GIN,0,0,1.3132792E7,Africa
2020,3,GIN,0,2,1.3132792E7,Africa
2020,4,GIN,5,577,1.3132792E7,Africa
2020,5,GIN,11,2079,1.3132792E7,Africa
2020,6,GIN,9,1874,1.3132792E7,Africa
2020,7,GIN,12,1609,1.3132792E7,Africa
2020,8,GIN,13,1789,1.3132792E7,Africa
2020,9,GIN,11,1792,1.3132792E7,Africa
2020,10,GIN,5,1032,1.3132792E7,Africa
2020,11,GIN,7,1441,1.3132792E7,Africa
2020,12,GIN,3,844,1.3132792E7,Africa
2021,1,GIN,2,756,1.3132792E7,Africa
2021,2,GIN,6,1437,1.3132792E7,Africa
2021,3,GIN,31,3678,1.3132792E7,Africa
2021,4,GIN,21,2315,1.3132792E7,Africa
2021,5,GIN,18,1067,1.3132792E7,Africa
2021,6,GIN,9,491,1.3132792E7,Africa
2021,7,GIN,20,1125,1.3132792E7,Africa
2021,8,GIN,104,3450,1.3132792E7,Africa
2021,9,GIN,76,1929,1.3132792E7,Africa
2021,10,GIN,15,432,1.3132792E7,Africa
2021,11,GIN,4,230,1.3132792E7,Africa
2021,12,GIN,1,89,1.3132792E7,Africa
2022,1,GIN,17,3964,1.3132792E7,Africa
2020,1,GNB,0,0,1967998.0,Africa
2020,2,GNB,0,0,1967998.0,Africa
2020,3,GNB,0,0,1967998.0,Africa
2020,4,GNB,0,50,1967998.0,Africa
2020,5,GNB,4,940,1967998.0,Africa
2020,6,GNB,11,470,1967998.0,Africa
2020,7,GNB,10,382,1967998.0,Africa
2020,8,GNB,4,210,1967998.0,Africa
2020,9,GNB,9,193,1967998.0,Africa
2020,10,GNB,1,117,1967998.0,Africa
2020,11,GNB,2,51,1967998.0,Africa
2020,12,GNB,2,9,1967998.0,Africa
2021,1,GNB,1,188,1967998.0,Africa
2021,2,GNB,3,612,1967998.0,Africa
2021,3,GNB,13,387,1967998.0,Africa
2021,4,GNB,6,92,1967998.0,Africa
2021,5,GNB,1,23,1967998.0,Africa
2021,6,GNB,1,76,1967998.0,Africa
2021,7,GNB,4,227,1967998.0,Africa
2021,8,GNB,16,1000,1967998.0,Africa
2021,9,GNB,36,970,1967998.0,Africa
2021,10,GNB,16,97,1967998.0,Africa
2021,11,GNB,2,31,1967998.0,Africa
2021,12,GNB,6,294,1967998.0,Africa
2022,1,GNB,3,520,1967998.0,Africa
2020,1,GUY,0,0,786559.0,America
2020,2,GUY,0,0,786559.0,America
2020,3,GUY,1,5,786559.0,America
2020,4,GUY,6,60,786559.0,America
2020,5,GUY,3,52,786559.0,America
2020,6,GUY,2,42,786559.0,America
2020,7,GUY,5,138,786559.0,America
2020,8,GUY,5,271,786559.0,America
2020,9,GUY,24,900,786559.0,America
2020,10,GUY,41,1625,786559.0,America
2020,11,GUY,39,1115,786559.0,America
2020,12,GUY,24,1168,786559.0,America
2021,1,GUY,12,1283,786559.0,America
2021,2,GUY,19,944,786559.0,America
2021,3,GUY,32,1583,786559.0,America
2021,4,GUY,60,2586,786559.0,America
2021,5,GUY,72,3376,786559.0,America
2021,6,GUY,88,2956,786559.0,America
2021,7,GUY,65,2476,786559.0,America
2021,8,GUY,62,1999,786559.0,America
2021,9,GUY,113,4538,786559.0,America
2021,10,GUY,153,5597,786559.0,America
2021,11,GUY,101,2383,786559.0,America
2021,12,GUY,60,1989,786559.0,America
2022,1,GUY,47,13399,786559.0,America
2020,1,HTI,0,0,1.1402533E7,America
2020,2,HTI,0,0,1.1402533E7,America
2020,3,HTI,0,2,1.1402533E7,America
2020,4,HTI,3,45,1.1402533E7,America
2020,5,HTI,17,409,1.1402533E7,America
2020,6,HTI,53,3853,1.1402533E7,America
2020,7,HTI,66,2418,1.1402533E7,America
2020,8,HTI,44,907,1.1402533E7,America
2020,9,HTI,31,726,1.1402533E7,America
2020,10,HTI,15,459,1.1402533E7,America
2020,11,HTI,3,235,1.1402533E7,America
2020,12,HTI,0,210,1.1402533E7,America
2021,1,HTI,9,1463,1.1402533E7,America
2021,2,HTI,5,903,1.1402533E7,America
2021,3,HTI,1,267,1.1402533E7,America
2021,4,HTI,1,198,1.1402533E7,America
2021,5,HTI,40,1079,1.1402533E7,America
2021,6,HTI,101,3673,1.1402533E7,America
2021,7,HTI,117,1853,1.1402533E7,America
2021,8,HTI,66,993,1.1402533E7,America
2021,9,HTI,19,636,1.1402533E7,America
2021,10,HTI,39,1162,1.1402533E7,America
2021,11,HTI,68,1879,1.1402533E7,America
2021,12,HTI,45,1230,1.1402533E7,America
2022,1,HTI,14,833,1.1402533E7,America
2020,1,VAT,0,0,809.0,Europe
2020,2,VAT,0,0,809.0,Europe
2020,3,VAT,0,1,809.0,Europe
2020,4,VAT,0,7,809.0,Europe
2020,5,VAT,0,4,809.0,Europe
2020,6,VAT,0,0,809.0,Europe
2020,7,VAT,0,0,809.0,Europe
2020,8,VAT,0,0,809.0,Europe
2020,9,VAT,0,0,809.0,Europe
2020,10,VAT,0,0,809.0,Europe
2020,11,VAT,0,14,809.0,Europe
2020,12,VAT,0,0,809.0,Europe
2021,1,VAT,0,0,809.0,Europe
2021,2,VAT,0,0,809.0,Europe
2021,3,VAT,0,0,809.0,Europe
2021,4,VAT,0,0,809.0,Europe
2021,5,VAT,0,0,809.0,Europe
2021,6,VAT,0,0,809.0,Europe
2021,7,VAT,0,0,809.0,Europe
2021,8,VAT,0,0,809.0,Europe
2021,9,VAT,0,0,809.0,Europe
2021,10,VAT,0,0,809.0,Europe
2021,11,VAT,0,0,809.0,Europe
2021,12,VAT,0,0,809.0,Europe
2022,1,VAT,0,0,809.0,Europe
2020,1,HND,0,0,9904608.0,America
2020,2,HND,0,0,9904608.0,America
2020,3,HND,0,27,9904608.0,America
2020,4,HND,46,450,9904608.0,America
2020,5,HND,96,2169,9904608.0,America
2020,6,HND,170,6212,9904608.0,America
2020,7,HND,462,19232,9904608.0,America
2020,8,HND,721,19364,9904608.0,America
2020,9,HND,512,17310,9904608.0,America
2020,10,HND,415,14865,9904608.0,America
2020,11,HND,253,18583,9904608.0,America
2020,12,HND,234,9676,9904608.0,America
2021,1,HND,430,24474,9904608.0,America
2021,2,HND,541,22461,9904608.0,America
2021,3,HND,406,16711,9904608.0,America
2021,4,HND,543,19366,9904608.0,America
2021,5,HND,1046,26291,9904608.0,America
2021,6,HND,620,21203,9904608.0,America
2021,7,HND,661,25382,9904608.0,America
2021,8,HND,946,36978,9904608.0,America
2021,9,HND,946,34644,9904608.0,America
2021,10,HND,630,18151,9904608.0,America
2021,11,HND,336,6953,9904608.0,America
2021,12,HND,128,2130,9904608.0,America
2022,1,HND,18,3539,9904608.0,America
2020,1,HUN,0,0,9769526.0,Europe
2020,2,HUN,0,0,9769526.0,Europe
2020,3,HUN,7,165,9769526.0,Europe
2020,4,HUN,197,1809,9769526.0,Europe
2020,5,HUN,260,1556,9769526.0,Europe
2020,6,HUN,99,540,9769526.0,Europe
2020,7,HUN,32,176,9769526.0,Europe
2020,8,HUN,10,485,9769526.0,Europe
2020,9,HUN,22,4222,9769526.0,Europe
2020,10,HUN,231,22519,9769526.0,Europe
2020,11,HUN,1149,51296,9769526.0,Europe
2020,12,HUN,2945,134352,9769526.0,Europe
2021,1,HUN,2613,39855,9769526.0,Europe
2021,2,HUN,2314,64205,9769526.0,Europe
2021,3,HUN,5608,208191,9769526.0,Europe
2021,4,HUN,5610,130403,9769526.0,Europe
2021,5,HUN,1762,30961,9769526.0,Europe
2021,6,HUN,287,5284,9769526.0,Europe
2021,7,HUN,50,1234,9769526.0,Europe
2021,8,HUN,18,1640,9769526.0,Europe
2021,9,HUN,67,5101,9769526.0,Europe
2021,10,HUN,219,13852,9769526.0,Europe
2021,11,HUN,1343,80540,9769526.0,Europe
2021,12,HUN,4383,247571,9769526.0,Europe
2022,1,HUN,865,85953,9769526.0,Europe
2020,1,ISL,0,0,364134.0,Europe
2020,2,ISL,0,15,364134.0,Europe
2020,3,ISL,1,638,364134.0,Europe
2020,4,ISL,8,1137,364134.0,Europe
2020,5,ISL,1,26,364134.0,Europe
2020,6,ISL,0,7,364134.0,Europe
2020,7,ISL,0,23,364134.0,Europe
2020,8,ISL,0,128,364134.0,Europe
2020,9,ISL,0,182,364134.0,Europe
2020,10,ISL,0,838,364134.0,Europe
2020,11,ISL,7,1940,364134.0,Europe
2020,12,ISL,9,469,364134.0,Europe
2021,1,ISL,0,213,364134.0,Europe
2021,2,ISL,0,47,364134.0,Europe
2021,3,ISL,0,129,364134.0,Europe
2021,4,ISL,0,211,364134.0,Europe
2021,5,ISL,1,126,364134.0,Europe
2021,6,ISL,0,79,364134.0,Europe
2021,7,ISL,0,157,364134.0,Europe
2021,8,ISL,0,2790,364134.0,Europe
2021,9,ISL,3,1704,364134.0,Europe
2021,10,ISL,0,960,364134.0,Europe
2021,11,ISL,1,2326,364134.0,Europe
2021,12,ISL,1,4076,364134.0,Europe
2022,1,ISL,6,17363,364134.0,Europe
2020,1,IND,0,0,1.380004385E9,Asia
2020,2,IND,0,3,1.380004385E9,Asia
2020,3,IND,7,436,1.380004385E9,Asia
2020,4,IND,536,16826,1.380004385E9,Asia
2020,5,IND,2486,78904,1.380004385E9,Asia
2020,6,IND,6491,236255,1.380004385E9,Asia
2020,7,IND,13654,545830,1.380004385E9,Asia
2020,8,IND,21212,1336820,1.380004385E9,Asia
2020,9,IND,27256,1989539,1.380004385E9,Asia
2020,10,IND,31043,2419202,1.380004385E9,Asia
2020,11,IND,19922,1605498,1.380004385E9,Asia
2020,12,IND,14532,1202378,1.380004385E9,Asia
2021,1,IND,4743,417141,1.380004385E9,Asia
2021,2,IND,2765,354631,1.380004385E9,Asia
2021,3,IND,4686,927403,1.380004385E9,Asia
2021,4,IND,33280,5078396,1.380004385E9,Asia
2021,5,IND,108597,9634407,1.380004385E9,Asia
2021,6,IND,84415,3182774,1.380004385E9,Asia
2021,7,IND,25973,1209008,1.380004385E9,Asia
2021,8,IND,17534,1081284,1.380004385E9,Asia
2021,9,IND,11232,1038662,1.380004385E9,Asia
2021,10,IND,7908,707432,1.380004385E9,Asia
2021,11,IND,10275,395380,1.380004385E9,Asia
2021,12,IND,12480,274574,1.380004385E9,Asia
2022,1,IND,4558,2457371,1.380004385E9,Asia
2020,1,IDN,0,0,2.73523621E8,Asia
2020,2,IDN,0,0,2.73523621E8,Asia
2020,3,IDN,48,514,2.73523621E8,Asia
2020,4,IDN,534,6061,2.73523621E8,Asia
2020,5,IDN,566,10939,2.73523621E8,Asia
2020,6,IDN,986,20763,2.73523621E8,Asia
2020,7,IDN,1472,37422,2.73523621E8,Asia
2020,8,IDN,2117,49697,2.73523621E8,Asia
2020,9,IDN,2302,68713,2.73523621E8,Asia
2020,10,IDN,3126,109389,2.73523621E8,Asia
2020,11,IDN,2792,109286,2.73523621E8,Asia
2020,12,IDN,2872,121482,2.73523621E8,Asia
2021,1,IDN,7443,319841,2.73523621E8,Asia
2021,2,IDN,6168,256320,2.73523621E8,Asia
2021,3,IDN,4283,161451,2.73523621E8,Asia
2021,4,IDN,4145,145109,2.73523621E8,Asia
2021,5,IDN,3499,134026,2.73523621E8,Asia
2021,6,IDN,6569,214689,2.73523621E8,Asia
2021,7,IDN,18920,887567,2.73523621E8,Asia
2021,8,IDN,44006,976878,2.73523621E8,Asia
2021,9,IDN,21577,315734,2.73523621E8,Asia
2021,10,IDN,3486,57844,2.73523621E8,Asia
2021,11,IDN,894,20233,2.73523621E8,Asia
2021,12,IDN,322,9520,2.73523621E8,Asia
2022,1,IDN,73,8481,2.73523621E8,Asia
2020,1,IRN,0,0,8.3992953E7,Asia
2020,2,IRN,8,43,8.3992953E7,Asia
2020,3,IRN,1677,21595,8.3992953E7,Asia
2020,4,IRN,3433,60573,8.3992953E7,Asia
2020,5,IRN,1870,37987,8.3992953E7,Asia
2020,6,IRN,1849,67229,8.3992953E7,Asia
2020,7,IRN,3992,69876,8.3992953E7,Asia
2020,8,IRN,5598,69409,8.3992953E7,Asia
2020,9,IRN,3866,59946,8.3992953E7,Asia
2020,10,IRN,4664,85114,8.3992953E7,Asia
2020,11,IRN,8341,148719,8.3992953E7,Asia
2020,12,IRN,12577,328258,8.3992953E7,Asia
2021,1,IRN,2419,174565,8.3992953E7,Asia
2021,2,IRN,2114,213170,8.3992953E7,Asia
2021,3,IRN,2235,215754,8.3992953E7,Asia
2021,4,IRN,7266,549281,8.3992953E7,Asia
2021,5,IRN,8807,427683,8.3992953E7,Asia
2021,6,IRN,4584,271248,8.3992953E7,Asia
2021,7,IRN,4196,428128,8.3992953E7,Asia
2021,8,IRN,10047,865822,8.3992953E7,Asia
2021,9,IRN,16616,886482,8.3992953E7,Asia
2021,10,IRN,8546,416067,8.3992953E7,Asia
2021,11,IRN,4929,296180,8.3992953E7,Asia
2021,12,IRN,2901,146651,8.3992953E7,Asia
2022,1,IRN,395,24120,8.3992953E7,Asia
2020,1,IRQ,0,0,4.0222503E7,Asia
2020,2,IRQ,0,0,4.0222503E7,Asia
2020,3,IRQ,20,233,4.0222503E7,Asia
2020,4,IRQ,62,1306,4.0222503E7,Asia
2020,5,IRQ,41,1865,4.0222503E7,Asia
2020,6,IRQ,484,16805,4.0222503E7,Asia
2020,7,IRQ,2543,57297,4.0222503E7,Asia
2020,8,IRQ,2242,72609,4.0222503E7,Asia
2020,9,IRQ,2120,110255,4.0222503E7,Asia
2020,10,IRQ,1887,118771,4.0222503E7,Asia
2020,11,IRQ,1567,96147,4.0222503E7,Asia
2020,12,IRQ,1258,75147,4.0222503E7,Asia
