Year,Mounth,Country,Unemp_total,Unemp_25_74,Unemp_15_24,Unemp_men,Unemp_women,Unemp_15_24_men,Unemp_15_24_women,Unemp_25_74_men,Unemp_25_74_women
2011,11,ITA,9.5,7.8,31.6,,,,,,
2011,11,LUX,4.8,4.0,17.7,,,,,,
2011,11,NLD,5.4,4.4,10.7,,,,,,
2011,11,PRT,14.6,12.7,34.7,,,,,,
2011,11,SVK,13.8,12.0,33.7,,,,,,
2011,11,ESP,22.7,20.4,48.5,,,,,,
2011,11,GBR,8.394073,6.020393,22.29504,,,,,,
2011,11,USA,8.6,7.295905,17.0,,,,,,
2011,11,EST,11.6,10.3,23.0,,,,,,
2011,11,LVA,15.4,13.9,28.3,,,,,,
2011,11,LTU,13.5,12.1,30.2,,,,,,
2011,11,SVN,8.9,8.1,16.3,,,,,,
2011,12,AUT,5.1,4.3,10.2,,,,,,
2011,12,BEL,7.0,6.1,16.6,,,,,,
2011,12,FIN,8.1,6.5,19.8,,,,,,
2011,12,FRA,9.4,7.8,24.3,,,,,,
2011,12,DEU,5.5,5.2,8.2,,,,,,
2011,12,GRC,21.1,19.0,50.3,,,,,,
2011,12,IRL,16.1,13.8,31.2,,,,,,
2011,12,ITA,9.8,7.8,31.7,,,,,,
2011,12,LUX,4.9,4.0,18.5,,,,,,
2011,12,NLD,5.4,4.3,10.8,,,,,,
2011,12,PRT,15.0,13.1,35.4,,,,,,
2011,12,SVK,13.9,12.1,34.2,,,,,,
2011,12,ESP,23.0,20.7,49.2,,,,,,
2011,12,GBR,8.352232,5.970114,22.35358,,,,,,
2011,12,USA,8.5,7.199494,16.7,,,,,,
2011,12,EST,10.9,9.8,21.7,,,,,,
2011,12,LVA,15.3,13.9,28.1,,,,,,
2011,12,LTU,13.5,12.1,30.1,,,,,,
2011,12,SVN,8.6,7.8,16.3,,,,,,
2012,01,AUT,4.6,3.8,9.6,,,,,,
2012,01,BEL,7.1,6.0,18.6,,,,,,
2012,01,FIN,7.9,6.0,21.6,,,,,,
2012,01,FRA,9.5,7.9,24.4,,,,,,
2012,01,DEU,5.5,5.1,8.2,,,,,,
2012,01,GRC,21.4,19.2,52.1,,,,,,
2012,01,IRL,15.6,13.4,30.4,,,,,,
2012,01,ITA,9.7,8.5,31.6,,,,,,
2012,01,LUX,4.9,4.1,18.1,,,,,,
2012,01,NLD,5.5,4.4,11.2,,,,,,
2012,01,PRT,15.0,13.1,35.9,,,,,,
2012,01,SVK,13.9,12.0,34.7,,,,,,
2012,01,ESP,23.3,21.0,50.0,,,,,,
2012,01,GBR,8.288603,5.935307,22.07554,,,,,,
2012,01,USA,8.3,7.054515,16.1,,,,,,
2012,01,EST,10.7,9.6,21.3,,,,,,
2012,01,LVA,15.5,13.9,29.4,,,,,,
2012,01,LTU,13.9,12.5,30.3,,,,,,
2012,01,SVN,8.2,7.4,17.4,,,,,,
2012,02,AUT,5.0,4.4,9.4,,,,,,
2012,02,BEL,7.2,6.0,18.6,,,,,,
2012,02,FIN,7.3,5.9,17.7,,,,,,
2012,02,FRA,9.5,7.9,24.5,,,,,,
2012,02,DEU,5.4,5.1,8.1,,,,,,
2012,02,GRC,22.3,20.2,51.7,,,,,,
2012,02,IRL,16.1,13.7,31.8,,,,,,
2012,02,ITA,10.1,8.5,32.5,,,,,,
2012,02,LUX,5.0,4.1,18.0,,,,,,
2012,02,NLD,5.5,4.3,11.7,,,,,,
2012,02,PRT,15.4,13.5,35.7,,,,,,
2012,02,SVK,13.9,12.0,34.4,,,,,,
2012,02,ESP,23.7,21.3,50.9,,,,,,
2012,02,GBR,8.210361,5.867599,21.9466,,,,,,
2012,02,USA,8.3,6.970224,16.5,,,,,,
2012,02,EST,10.7,9.5,22.0,,,,,,
2012,02,LVA,15.8,14.2,30.0,,,,,,
2012,02,LTU,14.1,12.7,30.0,,,,,,
2012,02,SVN,8.1,7.3,17.4,,,,,,
2012,03,AUT,4.9,4.0,10.7,,,,,,
2012,03,BEL,7.2,6.1,18.6,,,,,,
2012,03,FIN,7.9,6.2,20.5,,,,,,
2012,03,FRA,9.6,7.9,24.7,,,,,,
2012,03,DEU,5.4,5.1,8.1,,,,,,
2012,03,GRC,22.8,20.6,52.6,,,,,,
2012,03,IRL,16.1,13.7,32.0,,,,,,
2012,03,ITA,10.7,8.5,35.5,,,,,,
2012,03,LUX,5.1,4.1,18.7,,,,,,
2012,03,NLD,5.5,4.4,11.6,,,,,,
2012,03,PRT,15.7,13.9,36.1,,,,,,
2012,03,SVK,13.8,12.2,32.6,,,,,,
2012,03,ESP,23.9,21.5,51.3,,,,,,
2012,03,GBR,8.173666,5.848714,21.87471,,,,,,
2012,03,USA,8.2,6.940909,16.2,,,,,,
2012,03,EST,10.8,9.5,22.9,,,,,,
2012,03,LVA,16.1,14.5,30.3,,,,,,
2012,03,LTU,14.0,12.7,29.0,,,,,,
2012,03,SVN,8.0,7.2,17.4,,,,,,
2012,04,AUT,5.0,4.1,10.5,,,,,,
2012,04,BEL,7.3,6.3,17.6,,,,,,
2012,04,FIN,7.6,6.1,18.8,,,,,,
2012,04,FRA,9.6,8.0,24.9,,,,,,
2012,04,DEU,5.4,5.1,8.1,,,,,,
2012,04,GRC,23.4,21.3,52.8,,,,,,
2012,04,IRL,15.7,13.3,31.7,,,,,,
2012,04,ITA,10.7,9.0,34.4,,,,,,
2012,04,LUX,5.0,4.1,18.2,,,,,,
2012,04,NLD,5.7,4.6,11.6,,,,,,
2012,04,PRT,16.2,14.3,37.0,,,,,,
2012,04,SVK,14.0,12.0,35.9,,,,,,
2012,04,ESP,24.2,21.8,51.8,,,,,,
2012,04,GBR,8.08031,5.715997,21.91599,,,,,,
2012,04,USA,8.2,6.849891,16.6,,,,,,
2012,04,EST,9.9,8.6,21.9,,,,,,
2012,04,LVA,16.5,15.0,30.2,,,,,,
2012,04,LTU,13.7,12.5,27.4,,,,,,
2012,04,SVN,8.1,7.4,18.6,,,,,,
2012,05,AUT,5.1,4.3,9.7,,,,,,
2012,05,BEL,7.4,6.4,17.6,,,,,,
2012,05,FIN,7.7,6.1,18.9,,,,,,
2012,05,FRA,9.7,8.1,25.3,,,,,,
2012,05,DEU,5.4,5.1,8.1,,,,,,
2012,05,GRC,23.9,21.8,53.6,,,,,,
2012,05,IRL,15.5,13.1,31.3,,,,,,
2012,05,ITA,10.6,9.0,35.6,,,,,,
2012,05,LUX,5.1,4.2,18.9,,,,,,
2012,05,NLD,5.7,4.6,11.3,,,,,,
2012,05,PRT,16.2,14.3,36.8,,,,,,
2012,05,SVK,13.9,12.1,34.1,,,,,,
2012,05,ESP,24.6,22.2,52.5,,,,,,
2012,05,GBR,7.991643,5.66258,21.52459,,,,,,
2012,05,USA,8.2,6.912063,16.1,,,,,,
2012,05,EST,9.8,8.3,23.4,,,,,,
2012,05,LVA,16.3,14.8,30.2,,,,,,
2012,05,LTU,13.5,12.3,26.4,,,,,,
2012,05,SVN,8.5,7.7,18.6,,,,,,
2012,06,AUT,5.5,4.8,10.3,,,,,,
2012,06,BEL,7.4,6.4,17.6,,,,,,
2012,06,FIN,7.7,6.4,17.5,,,,,,
2012,06,FRA,9.7,8.0,25.5,,,,,,
2012,06,DEU,5.4,5.1,8.0,,,,,,
2012,06,GRC,25.1,22.7,56.8,,,,,,
2012,06,IRL,15.4,13.1,31.3,,,,,,
2012,06,ITA,10.9,9.0,34.4,,,,,,
2012,06,LUX,5.1,4.2,18.6,,,,,,
2012,06,NLD,5.7,4.6,11.5,,,,,,
2012,06,PRT,16.3,14.3,38.4,,,,,,
2012,06,SVK,13.8,12.3,30.8,,,,,,
2012,06,ESP,24.8,22.4,52.6,,,,,,
2012,06,GBR,8.038419,5.696328,21.63098,,,,,,
2012,06,USA,8.2,6.898305,16.2,,,,,,
2012,06,EST,9.9,8.4,23.6,,,,,,
2012,06,LVA,15.5,13.9,30.4,,,,,,
2012,06,LTU,13.3,12.2,26.0,,,,,,
2012,06,SVN,8.9,8.0,18.6,,,,,,
2012,07,AUT,5.4,4.8,9.8,,,,,,
2012,07,BEL,7.3,6.2,20.6,,,,,,
2012,07,FIN,7.9,6.3,18.5,,,,,,
2012,07,FRA,9.7,8.0,25.7,,,,,,
2012,07,DEU,5.4,5.1,8.0,,,,,,
2012,07,GRC,25.0,22.8,56.4,,,,,,
2012,07,IRL,15.6,13.2,31.4,,,,,,
2012,07,ITA,11.1,9.3,35.4,,,,,,
2012,07,LUX,5.0,4.1,18.4,,,,,,
2012,07,NLD,5.9,4.8,11.5,,,,,,
2012,07,PRT,16.5,14.5,38.5,,,,,,
2012,07,SVK,13.9,12.2,32.8,,,,,,
2012,07,ESP,25.1,22.7,53.0,,,,,,
2012,07,GBR,7.889625,5.681727,20.8337,,,,,,
2012,07,USA,8.2,6.872595,16.3,,,,,,
2012,07,EST,9.9,8.6,22.6,,,,,,
2012,07,LVA,14.3,12.4,31.9,,,,,,
2012,07,LTU,13.1,12.0,26.1,,,,,,
2012,07,SVN,9.4,8.3,23.6,,,,,,
2012,08,AUT,5.6,4.7,10.9,,,,,,
2012,08,BEL,7.4,6.2,20.6,,,,,,
2012,08,FIN,8.4,6.9,19.3,,,,,,
2012,08,FRA,9.8,8.0,26.1,,,,,,
2012,08,DEU,5.3,5.0,8.0,,,,,,
2012,08,GRC,25.5,23.2,57.6,,,,,,
2012,08,IRL,15.6,13.3,31.1,,,,,,
2012,08,ITA,11.0,9.3,34.9,,,,,,
2012,08,LUX,5.0,4.1,18.2,,,,,,
2012,08,NLD,5.8,4.7,11.6,,,,,,
2012,08,PRT,17.1,14.9,40.2,,,,,,
2012,08,SVK,13.9,12.1,33.8,,,,,,
2012,08,ESP,25.2,22.9,53.4,,,,,,
2012,08,GBR,7.859896,5.625967,20.98484,,,,,,
2012,08,USA,8.1,6.691352,16.7,,,,,,
2012,08,EST,9.9,8.7,20.5,,,,,,
2012,08,LVA,13.8,11.8,31.9,,,,,,
2012,08,LTU,13.1,11.9,26.0,,,,,,
2012,08,SVN,9.6,8.4,23.6,,,,,,
2012,09,AUT,5.5,4.7,10.6,,,,,,
2012,09,BEL,7.7,6.4,20.6,,,,,,
2012,09,FIN,8.0,6.2,21.2,,,,,,
2012,09,FRA,9.8,8.1,26.4,,,,,,
2012,09,DEU,5.3,5.0,8.0,,,,,,
2012,09,GRC,26.1,23.8,58.0,,,,,,
2012,09,IRL,15.4,13.2,30.4,,,,,,
2012,09,ITA,11.2,9.3,36.3,,,,,,
2012,09,LUX,5.1,4.2,18.3,,,,,,
2012,09,NLD,6.0,4.8,12.1,,,,,,
2012,09,PRT,17.1,15.1,39.6,,,,,,
2012,09,SVK,13.9,12.1,33.5,,,,,,
2012,09,ESP,25.5,23.1,53.8,,,,,,
2012,09,GBR,7.8517,5.701994,20.51764,,,,,,
2012,09,USA,7.8,6.596442,15.5,,,,,,
2012,09,EST,9.1,8.1,19.4,,,,,,
2012,09,LVA,13.8,12.2,29.5,,,,,,
2012,09,LTU,13.1,12.0,25.8,,,,,,
2012,09,SVN,9.6,8.5,23.6,,,,,,
2012,10,AUT,5.3,4.8,9.1,,,,,,
2012,10,BEL,8.1,6.8,22.0,,,,,,
2012,10,FIN,7.7,6.0,19.2,,,,,,
2012,10,FRA,10.0,8.2,27.0,,,,,,
2012,10,DEU,5.3,5.0,7.9,,,,,,
2012,10,GRC,25.6,23.6,54.8,,,,,,
2012,10,IRL,15.2,13.1,29.8,,,,,,
2012,10,ITA,11.7,9.8,37.0,,,,,,
2012,10,LUX,5.2,4.2,18.5,,,,,,
2012,10,NLD,6.1,4.9,12.1,,,,,,
2012,10,PRT,17.6,15.6,39.9,,,,,,
2012,10,SVK,14.1,12.2,34.8,,,,,,
2012,10,ESP,25.7,23.3,54.6,,,,,,
2012,10,GBR,7.819722,5.606012,20.80433,,,,,,
2012,10,USA,7.8,6.477899,16.0,,,,,,
2012,10,EST,9.1,8.2,18.2,,,,,,
2012,10,LVA,14.4,13.3,24.7,,,,,,
2012,10,LTU,13.1,12.0,25.4,,,,,,
2012,10,SVN,9.5,8.3,23.3,,,,,,
2012,11,AUT,5.4,4.7,9.6,,,,,,
2012,11,BEL,8.3,7.0,22.0,,,,,,
2012,11,FIN,8.2,6.5,20.2,,,,,,
2012,11,FRA,10.1,8.3,27.2,,,,,,
2012,11,DEU,5.3,5.0,7.9,,,,,,
2012,11,GRC,26.7,24.3,60.3,,,,,,
2012,11,IRL,15.0,13.0,29.3,,,,,,
2012,11,ITA,11.6,9.8,38.1,,,,,,
2012,11,LUX,5.3,4.3,18.5,,,,,,
2012,11,NLD,6.2,5.1,12.0,,,,,,
2012,11,PRT,17.8,15.9,39.9,,,,,,
2012,11,SVK,14.3,12.4,35.3,,,,,,
2012,11,ESP,26.0,23.6,55.1,,,,,,
2012,11,GBR,7.813578,5.567906,21.01793,,,,,,
2012,11,USA,7.7,6.419065,15.9,,,,,,
2012,11,EST,9.3,8.5,17.6,,,,,,
2012,11,LVA,14.4,13.6,22.1,,,,,,
2012,11,LTU,13.1,12.0,24.6,,,,,,
2012,11,SVN,9.5,8.3,23.3,,,,,,
2012,12,AUT,5.5,4.7,10.3,,,,,,
2012,12,BEL,8.4,7.1,22.0,,,,,,
2012,12,FIN,7.7,6.0,19.8,,,,,,
2012,12,FRA,10.2,8.3,27.2,,,,,,
2012,12,DEU,5.3,5.0,7.8,,,,,,
2012,12,GRC,26.3,23.9,57.9,,,,,,
2012,12,IRL,14.8,12.8,28.9,,,,,,
2012,12,ITA,11.6,9.8,37.8,,,,,,
2012,12,LUX,5.4,4.5,18.3,,,,,,
2012,12,NLD,6.4,5.3,12.3,,,,,,
2012,12,PRT,18.1,16.2,40.5,,,,,,
2012,12,SVK,14.3,12.5,35.3,,,,,,
2012,12,ESP,26.1,23.6,55.8,,,,,,
2012,12,GBR,7.822212,5.527942,21.3746,,,,,,
2012,12,USA,7.9,6.521852,16.5,,,,,,
2012,12,EST,9.6,8.7,18.6,,,,,,
2012,12,LVA,13.8,13.0,21.5,,,,,,
2012,12,LTU,12.8,11.8,23.5,,,,,,
2012,12,SVN,9.7,8.8,23.3,,,,,,
2013,01,AUT,5.9,5.0,11.5,,,,,,
2013,01,BEL,8.4,7.1,23.1,,,,,,
2013,01,FIN,8.6,6.7,21.6,,,,,,
2013,01,FRA,10.3,8.5,27.2,,,,,,
2013,01,DEU,5.4,5.1,7.7,,,,,,
2013,01,GRC,26.8,24.5,58.0,,,,,,
2013,01,IRL,14.7,12.7,28.4,,,,,,
2013,01,ITA,12.1,10.1,38.9,,,,,,
2013,01,LUX,5.5,4.6,18.4,,,,,,
2013,01,NLD,6.6,5.5,12.5,,,,,,
2013,01,PRT,18.2,16.3,41.0,,,,,,
2013,01,SVK,14.4,12.5,34.9,,,,,,
2013,01,ESP,26.3,23.8,56.1,,,,,,
2013,01,GBR,7.975798,5.75254,21.23666,,,,,,
2013,01,USA,8.0,6.585911,16.8,,,,,,
2013,01,EST,9.7,8.7,19.3,,,,,,
2013,01,LVA,13.0,11.9,23.0,,,,,,
2013,01,LTU,12.4,11.6,21.6,,,,,,
2013,01,SVN,10.2,9.4,21.7,,,,,,
2013,02,AUT,5.6,5.0,9.2,,,,,,
2013,02,BEL,8.4,7.1,23.1,,,,,,
2013,02,FIN,8.5,6.8,20.2,,,,,,
2013,02,FRA,10.3,8.5,27.0,,,,,,
2013,02,DEU,5.4,5.1,7.7,,,,,,
2013,02,GRC,27.0,24.6,61.8,,,,,,
2013,02,IRL,14.6,12.6,28.2,,,,,,
2013,02,ITA,12.0,10.1,39.4,,,,,,
2013,02,LUX,5.6,4.7,18.5,,,,,,
2013,02,NLD,6.8,5.7,12.5,,,,,,
2013,02,PRT,18.1,16.1,41.6,,,,,,
2013,02,SVK,14.4,12.6,34.8,,,,,,
2013,02,ESP,26.4,23.9,56.1,,,,,,
2013,02,GBR,7.844703,5.676706,20.78199,,,,,,
2013,02,USA,7.7,6.322414,16.3,,,,,,
2013,02,EST,9.3,8.2,21.0,,,,,,
2013,02,LVA,12.6,11.5,23.9,,,,,,
2013,02,LTU,12.0,11.2,20.3,,,,,,
2013,02,SVN,10.6,9.7,21.7,,,,,,
2013,03,AUT,5.9,5.3,9.9,,,,,,
2013,03,BEL,8.4,7.0,23.1,,,,,,
2013,03,FIN,8.2,6.6,20.2,,,,,,
2013,03,FRA,10.4,8.6,27.0,,,,,,
2013,03,DEU,5.4,5.1,7.7,,,,,,
2013,03,GRC,27.1,24.8,58.0,,,,,,
2013,03,IRL,14.3,12.4,27.5,,,,,,
2013,03,ITA,12.0,10.1,38.7,,,,,,
2013,03,LUX,5.7,4.8,18.4,,,,,,
2013,03,NLD,6.9,5.9,12.6,,,,,,
2013,03,PRT,18.0,16.1,40.5,,,,,,
2013,03,SVK,14.4,12.6,34.5,,,,,,
2013,03,ESP,26.3,23.9,55.7,,,,,,
2013,03,GBR,7.792031,5.663395,20.52425,,,,,,
2013,03,USA,7.5,6.195807,16.1,,,,,,
2013,03,EST,8.8,7.8,19.0,,,,,,
2013,03,LVA,12.1,11.0,22.9,,,,,,
2013,03,LTU,11.8,11.1,19.8,,,,,,
2013,03,SVN,10.8,9.8,21.7,,,,,,
2013,04,AUT,5.5,4.9,9.2,,,,,,
2013,04,BEL,8.4,7.0,23.7,,,,,,
2013,04,FIN,8.2,6.4,20.6,,,,,,
2013,04,FRA,10.4,8.6,27.0,,,,,,
2013,04,DEU,5.3,5.0,7.7,,,,,,
2013,04,GRC,27.7,25.5,57.9,,,,,,
2013,04,IRL,14.5,12.6,27.9,,,,,,
2013,04,ITA,12.3,10.5,39.5,,,,,,
2013,04,LUX,5.7,4.9,17.5,,,,,,
2013,04,NLD,7.0,5.9,12.7,,,,,,
2013,04,PRT,17.8,16.0,39.0,,,,,,
2013,04,SVK,14.4,12.6,34.2,,,,,,
2013,04,ESP,26.2,23.8,55.4,,,,,,
2013,04,GBR,7.758052,5.568297,20.92029,,,,,,
2013,04,USA,7.6,6.164573,16.3,,,,,,
2013,04,EST,8.0,7.1,16.9,,,,,,
2013,04,LVA,11.6,10.8,19.9,,,,,,
2013,04,LTU,11.9,11.1,20.0,,,,,,
2013,04,SVN,10.9,9.7,25.1,,,,,,
2013,05,AUT,5.4,4.8,9.3,,,,,,
2013,05,BEL,8.5,7.0,23.7,,,,,,
2013,05,FIN,8.6,6.7,22.0,,,,,,
2013,05,FRA,10.4,8.6,26.8,,,,,,
2013,05,DEU,5.3,5.0,7.7,,,,,,
2013,05,GRC,27.8,25.4,62.5,,,,,,
2013,05,IRL,14.5,12.5,27.8,,,,,,
2013,05,ITA,12.4,10.5,38.6,,,,,,
2013,05,LUX,5.8,5.1,16.8,,,,,,
2013,05,NLD,7.1,6.1,12.6,,,,,,
2013,05,PRT,17.8,16.0,38.7,,,,,,
2013,05,SVK,14.3,12.6,34.1,,,,,,
2013,05,ESP,26.2,23.8,55.2,,,,,,
2013,05,GBR,7.748236,5.497047,21.38027,,,,,,
2013,05,USA,7.5,6.090319,16.3,,,,,,
2013,05,EST,7.8,7.0,15.8,,,,,,
2013,05,LVA,11.3,10.6,18.9,,,,,,
2013,05,LTU,11.7,10.9,20.6,,,,,,
2013,05,SVN,10.7,9.5,25.1,,,,,,
2013,06,AUT,5.5,4.6,11.0,,,,,,
2013,06,BEL,8.4,7.0,23.7,,,,,,
2013,06,FIN,7.4,5.6,20.5,,,,,,
2013,06,FRA,10.4,8.6,26.7,,,,,,
2013,06,DEU,5.2,4.9,7.8,,,,,,
2013,06,GRC,27.5,25.4,58.0,,,,,,
2013,06,IRL,14.1,12.2,27.1,,,,,,
2013,06,ITA,12.4,10.5,39.2,,,,,,
2013,06,LUX,5.9,5.2,16.9,,,,,,
2013,06,NLD,7.3,6.2,13.0,,,,,,
2013,06,PRT,17.5,15.7,38.4,,,,,,
2013,06,SVK,14.3,12.6,34.0,,,,,,
2013,06,ESP,26.1,23.8,55.1,,,,,,
2013,06,GBR,7.671113,5.425095,21.26837,,,,,,
2013,06,USA,7.5,6.180658,16.0,,,,,,
2013,06,EST,7.7,6.9,15.8,,,,,,
2013,06,LVA,11.2,10.3,20.1,,,,,,
2013,06,LTU,11.6,10.7,21.8,,,,,,
2013,06,SVN,10.3,9.2,25.1,,,,,,
2013,07,AUT,5.7,5.0,10.4,,,,,,
2013,07,BEL,8.4,7.0,23.5,,,,,,
2013,07,FIN,7.8,6.4,18.0,,,,,,
2013,07,FRA,10.3,8.6,26.5,,,,,,
2013,07,DEU,5.2,4.9,7.8,,,,,,
2013,07,GRC,28.0,25.8,59.2,,,,,,
2013,07,IRL,13.6,11.8,26.4,,,,,,
2013,07,ITA,12.2,10.5,39.7,,,,,,
2013,07,LUX,5.9,5.3,15.3,,,,,,
2013,07,NLD,7.5,6.3,13.6,,,,,,
2013,07,PRT,17.5,15.6,38.9,,,,,,
2013,07,SVK,14.2,12.6,33.0,,,,,,
2013,07,ESP,26.2,23.9,55.7,,,,,,
2013,07,GBR,7.697585,5.448421,21.32517,,,,,,
2013,07,USA,7.3,5.993799,15.4,,,,,,
2013,07,EST,7.8,6.9,16.7,,,,,,
2013,07,LVA,11.8,10.4,26.0,,,,,,
2013,07,LTU,11.7,10.6,23.5,,,,,,
2013,07,SVN,10.0,9.0,20.6,,,,,,
2013,08,AUT,5.6,5.0,9.7,,,,,,
2013,08,BEL,8.4,7.0,23.5,,,,,,
2013,08,FIN,8.2,6.5,19.8,,,,,,
2013,08,FRA,10.2,8.6,26.2,,,,,,
2013,08,DEU,5.2,4.9,7.9,,,,,,
2013,08,GRC,27.5,25.4,60.2,,,,,,
2013,08,IRL,13.3,11.5,25.9,,,,,,
2013,08,ITA,12.5,10.5,40.2,,,,,,
2013,08,LUX,5.9,5.3,15.2,,,,,,
2013,08,NLD,7.5,6.4,13.5,,,,,,
2013,08,PRT,16.8,15.0,37.3,,,,,,
2013,08,SVK,14.1,12.6,32.3,,,,,,
2013,08,ESP,26.1,23.8,55.5,,,,,,
2013,08,GBR,7.618197,5.357145,21.16553,,,,,,
2013,08,USA,7.2,5.907588,15.7,,,,,,
2013,08,EST,8.2,7.5,15.8,,,,,,
2013,08,LVA,12.0,10.5,27.4,,,,,,
2013,08,LTU,11.8,10.6,24.3,,,,,,
2013,08,SVN,9.8,9.0,20.6,,,,,,
2013,09,AUT,6.1,5.4,10.3,,,,,,
2013,09,BEL,8.5,7.1,23.5,,,,,,
2013,09,FIN,8.5,6.6,22.2,,,,,,
2013,09,FRA,10.3,8.6,26.2,,,,,,
2013,09,DEU,5.2,4.8,7.9,,,,,,
2013,09,GRC,27.8,25.8,55.2,,,,,,
2013,09,IRL,13.1,11.3,25.6,,,,,,
2013,09,ITA,12.6,10.5,41.8,,,,,,
2013,09,LUX,6.0,5.4,15.6,,,,,,
2013,09,NLD,7.6,6.4,13.9,,,,,,
2013,09,PRT,16.5,14.8,36.7,,,,,,
2013,09,SVK,14.2,12.6,32.6,,,,,,
2013,09,ESP,26.1,23.8,55.5,,,,,,
2013,09,GBR,7.368819,5.171644,20.6032,,,,,,
2013,09,USA,7.2,5.97854,15.1,,,,,,
2013,09,EST,8.4,7.5,17.1,,,,,,
2013,09,LVA,12.0,10.5,26.9,,,,,,
2013,09,LTU,11.7,10.5,24.2,,,,,,
2013,09,SVN,9.7,8.9,20.6,,,,,,
2013,10,AUT,5.8,5.0,10.9,,,,,,
2013,10,BEL,8.5,7.1,24.5,,,,,,
2013,10,FIN,8.1,6.4,19.5,,,,,,
2013,10,FRA,10.2,8.5,25.8,,,,,,
2013,10,DEU,5.1,4.8,7.9,,,,,,
2013,10,GRC,27.5,25.6,54.5,,,,,,
2013,10,IRL,12.9,11.2,25.4,,,,,,
2013,10,ITA,12.6,10.5,42.3,,,,,,
2013,10,LUX,6.0,5.3,15.5,,,,,,
2013,10,NLD,7.6,6.4,13.8,,,,,,
2013,10,PRT,16.3,14.6,36.6,,,,,,
2013,10,SVK,14.1,12.5,33.3,,,,,,
2013,10,ESP,26.0,23.7,55.3,,,,,,
2013,10,GBR,7.169614,5.006857,20.17897,,,,,,
2013,10,USA,7.2,5.981439,14.8,,,,,,
2013,10,EST,8.7,7.9,17.5,,,,,,
2013,10,LVA,11.6,10.3,23.8,,,,,,
2013,10,LTU,11.7,10.6,23.1,,,,,,
2013,10,SVN,9.6,9.0,19.2,,,,,,
2013,11,AUT,6.0,5.4,10.3,,,,,,
2013,11,BEL,8.5,7.1,24.5,,,,,,
2013,11,FIN,8.9,7.4,19.2,,,,,,
2013,11,FRA,10.2,8.5,25.6,,,,,,
2013,11,DEU,5.1,4.8,8.0,,,,,,
2013,11,GRC,27.8,25.7,58.1,,,,,,
2013,11,IRL,12.8,11.1,25.4,,,,,,
2013,11,ITA,12.5,10.5,41.9,,,,,,
2013,11,LUX,6.0,5.4,15.5,,,,,,
2013,11,NLD,7.6,6.4,13.8,,,,,,
2013,11,PRT,16.1,14.5,35.4,,,,,,
2013,11,SVK,14.1,12.4,33.6,,,,,,
2013,11,ESP,25.9,23.6,55.3,,,,,,
2013,11,GBR,7.2206,5.090656,20.08304,,,,,,
2013,11,USA,6.9,5.818258,14.1,,,,,,
2013,11,EST,8.9,7.7,21.7,,,,,,
2013,11,LVA,11.4,10.3,22.5,,,,,,
2013,11,LTU,11.7,10.7,22.1,,,,,,
2013,11,SVN,9.7,9.1,19.2,,,,,,
2013,12,AUT,5.9,4.9,12.2,,,,,,
2013,12,BEL,8.6,7.1,24.5,,,,,,
2013,12,FIN,8.5,6.9,20.0,,,,,,
2013,12,FRA,10.2,8.6,25.5,,,,,,
2013,12,DEU,5.1,4.8,8.0,,,,,,
2013,12,GRC,27.5,25.5,56.9,,,,,,
2013,12,IRL,12.8,11.0,25.5,,,,,,
2013,12,ITA,12.6,10.5,42.2,,,,,,
2013,12,LUX,6.0,5.3,16.1,,,,,,
2013,12,NLD,7.7,6.6,13.7,,,,,,
2013,12,PRT,15.7,14.1,35.2,,,,,,
2013,12,SVK,14.0,12.4,33.4,,,,,,
2013,12,ESP,25.6,23.3,54.8,,,,,,
2013,12,GBR,7.161771,5.058446,19.87837,,,,,,
2013,12,USA,6.7,5.646263,13.4,,,,,,
2013,12,EST,8.6,7.7,17.8,,,,,,
2013,12,LVA,11.5,10.5,21.4,,,,,,
2013,12,LTU,11.6,10.7,21.1,,,,,,
2013,12,SVN,9.9,9.2,19.2,,,,,,
2014,01,AUT,6.2,5.1,13.0,,,,,,
2014,01,BEL,8.7,7.1,26.2,,,,,,
2014,01,FIN,8.4,6.6,21.1,,,,,,
2014,01,FRA,10.2,8.6,25.4,,,,,,
2014,01,DEU,5.1,4.8,8.0,,,,,,
2014,01,GRC,27.0,25.1,55.6,,,,,,
2014,01,IRL,12.9,11.1,25.9,,,,,,
2014,01,ITA,13.0,10.8,43.4,,,,,,
2014,01,LUX,6.0,5.2,17.7,,,,,,
2014,01,NLD,7.8,6.7,13.5,,,,,,
2014,01,PRT,15.4,13.8,35.5,,,,,,
2014,01,SVK,13.9,12.3,32.6,,,,,,
2014,01,ESP,25.6,23.2,55.4,,,,,,
2014,01,GBR,6.88947,4.869628,19.187,,,,,,
2014,01,USA,6.6,5.373628,14.1,,,,,,
2014,01,EST,8.6,7.5,19.3,,,,,,
2014,01,LVA,11.4,10.7,18.9,,,,,,
2014,01,LTU,11.6,10.8,19.9,,,,,,
2014,01,SVN,10.2,9.4,22.4,,,,,,
2014,02,AUT,5.8,5.1,10.5,,,,,,
2014,02,BEL,8.6,7.1,26.2,,,,,,
2014,02,FIN,8.7,7.0,20.9,,,,,,
2014,02,FRA,10.2,8.6,25.4,,,,,,
2014,02,DEU,5.1,4.8,8.0,,,,,,
2014,02,GRC,27.5,25.6,56.3,,,,,,
2014,02,IRL,12.9,11.0,26.3,,,,,,
